Constituency_Year,SDP,KOK,KESK,PS,VAS,VIHR,RKP,KD,Others,Other party,SKS (2007),SKP,LIB (2007),LIIKE,KaL,Pirate Pty,SEP (1999)
Tuulos -09_1995,267,245,281,3,33,21,0,11,0,1,12,0,0,0,2,0,4
Tuulos -09_1999,201,260,233,0,19,32,0,32,4,0,6,4,0,0,3,0,0
Tuulos -09_2003,236,193,229,3,25,42,0,58,0,0,0,4,1,0,3,0,0
Tuulos -09_2007,229,239,212,22,16,35,0,43,5,0,0,3,0,0,1,0,0
Tuupovaara -05_1983,602,265,553,324,123,0,0,98,0,4,0,0,0,0,0,0,0
Tuupovaara -05_1987,499,223,527,305,64,6,0,56,22,30,0,0,3,0,0,0,7
Tuupovaara -05_1991,419,180,571,162,60,22,0,73,0,8,0,0,0,0,0,0,10
Tuupovaara -05_1995,467,113,466,30,45,127,0,62,2,2,1,0,2,0,85,0,4
Tuupovaara -05_1999,433,127,521,15,25,19,0,63,0,0,12,7,1,0,27,0,1
Tuupovaara -05_2003,328,81,644,4,30,25,0,48,0,0,0,9,0,0,3,0,0
Tuusniemi_1983,372,295,950,348,535,0,0,78,0,1,0,0,0,0,0,0,0
Tuusniemi_1987,231,270,837,264,336,40,0,84,16,156,0,0,8,0,0,0,18
Tuusniemi_1991,187,249,1061,89,306,52,0,65,0,3,0,0,1,0,0,0,0
Tuusniemi_1995,282,128,938,46,305,38,0,65,0,0,24,0,1,0,39,0,0
Tuusniemi_1999,216,175,819,42,253,26,0,68,0,0,9,10,1,0,16,0,0
Tuusniemi_2003,237,107,814,13,190,37,0,149,0,0,0,18,0,0,2,0,0
Tuusniemi_2007,211,179,749,48,190,28,0,106,0,0,3,12,0,0,4,0,0
Tuusniemi_2011,173,162,545,345,182,28,0,55,0,0,0,8,0,0,9,0,0
Tuusniemi_2015,151,97,663,337,111,31,0,67,0,0,0,12,0,0,5,3,0
Tuusniemi_2019,140,116,459,259,203,62,0,100,11,0,0,11,0,0,1,1,0
Tuusniemi_2023,133,135,336,321,212,31,0,137,0,0,0,3,0,11,0,1,0
Tuusula_1983,4453,3965,974,1024,1582,0,264,339,363,18,0,0,0,0,0,0,0
Tuusula_1987,4146,4243,954,597,1116,918,256,380,183,478,0,0,195,0,0,0,147
Tuusula_1991,3378,3942,2262,371,1084,1344,355,381,117,72,0,0,146,0,0,0,53
Tuusula_1995,4709,2948,1623,93,1430,1216,381,320,852,89,666,0,54,0,120,0,35
Tuusula_1999,3439,4547,2043,40,1306,1783,255,375,14,0,211,106,17,0,25,0,40
Tuusula_2003,5114,4137,3272,176,1349,1617,264,746,27,0,11,112,153,0,64,0,0
Tuusula_2007,3938,5268,3484,1167,1144,1598,219,784,14,0,0,96,8,0,39,0,0
Tuusula_2011,4181,5681,2016,4472,946,1420,220,656,8,0,0,68,0,0,19,88,0
Tuusula_2015,3390,4983,4148,4262,760,1568,479,538,20,0,0,44,0,0,97,178,0
Tuusula_2019,3518,4339,2615,4462,1012,2407,358,553,1139,0,0,41,0,0,24,98,0
Tuusula_2023,3974,5721,2550,5651,865,1240,328,884,19,0,0,13,0,974,1,31,0
Tyrnävä_1983,146,152,1075,215,446,0,0,20,0,1,0,0,0,0,0,0,0
Tyrnävä_1987,136,152,1049,123,331,48,0,7,0,46,0,0,12,0,0,0,31
Tyrnävä_1991,125,109,1218,80,263,68,0,10,0,3,0,0,53,0,0,0,0
Tyrnävä_1995,213,109,1087,38,268,87,0,15,41,0,53,0,23,0,14,0,0
Tyrnävä_1999,144,119,1232,15,251,71,0,14,0,0,7,23,9,0,12,0,6
Tyrnävä_2003,206,245,1521,11,267,116,1,100,1,0,0,17,4,0,14,0,0
Tyrnävä_2007,191,275,1624,60,338,97,0,39,0,0,2,7,0,0,11,0,0
Tyrnävä_2011,157,182,1486,540,300,80,1,33,0,0,0,3,0,0,1,9,0
Tyrnävä_2015,164,171,1751,474,255,101,4,12,0,0,0,0,0,0,12,7,0
Tyrnävä_2019,217,186,1447,688,266,112,1,47,108,0,0,0,0,0,2,9,0
Tyrnävä_2023,278,452,1008,962,192,70,4,63,0,0,0,0,0,14,0,0,0
Töysä -13_1983,287,420,986,167,79,0,5,64,0,0,0,0,0,0,0,0,0
Töysä -13_1987,126,549,943,122,46,7,1,59,0,36,0,0,5,0,0,0,22
Töysä -13_1991,108,255,1143,128,52,38,1,28,0,5,0,0,2,0,0,0,17
Töysä -13_1995,154,227,1075,68,107,24,2,39,0,1,14,0,1,0,43,0,2
Töysä -13_1999,112,179,1007,164,28,38,1,42,1,0,0,5,2,0,6,0,0
Töysä -13_2003,126,177,928,173,26,45,1,69,0,0,0,4,0,0,7,0,0
Töysä -13_2007,135,182,915,178,26,21,0,49,0,0,0,3,0,0,30,0,0
Töysä -13_2011,120,153,823,351,26,15,2,79,0,0,0,4,0,0,6,5,0
Ullava -09_1983,29,24,412,133,46,0,1,14,0,0,0,0,0,0,0,0,0
Ullava -09_1987,32,21,397,119,17,6,1,15,0,22,0,0,1,0,0,0,10
Ullava -09_1991,39,7,470,84,20,7,1,21,0,5,0,0,0,0,0,0,2
Ullava -09_1995,37,8,424,79,21,8,0,13,0,1,4,0,1,0,12,0,1
Ullava -09_1999,26,11,445,76,6,5,4,23,3,0,0,8,0,0,1,0,0
Ullava -09_2003,36,3,467,60,2,7,1,23,0,0,0,1,0,0,3,0,0
Ullava -09_2007,34,6,392,80,6,1,2,38,0,0,0,2,0,0,1,0,0
Ulvila_1983,2180,1825,810,692,1483,0,0,221,21,0,0,0,0,0,0,0,0
Ulvila_1987,1935,1971,754,361,1232,425,0,165,0,286,0,0,172,0,0,0,111
Ulvila_1991,2108,1571,1249,265,1177,446,0,176,0,8,0,0,26,0,0,0,43
Ulvila_1995,2598,1647,1046,87,1222,354,0,310,52,11,40,0,4,0,16,0,8
Ulvila_1999,1840,1660,1295,48,1340,367,0,288,29,0,0,14,0,0,2,0,0
Ulvila_2003,2228,1425,1449,83,1122,307,0,289,0,0,0,10,5,0,12,0,0
Ulvila_2007,2282,1771,1642,320,959,297,0,172,0,0,11,26,0,0,4,0,0
Ulvila_2011,1672,1484,1028,1956,906,326,0,238,0,0,0,5,0,0,7,0,0
Ulvila_2015,1446,1321,1333,2022,810,200,17,210,0,0,0,3,0,0,33,20,0
Ulvila_2019,1752,1195,971,1843,950,434,8,213,26,0,0,6,0,0,0,15,0
Ulvila_2023,1779,1302,835,1962,676,156,11,267,0,0,0,0,0,150,0,2,0
Urjala_1983,1155,930,1424,329,265,0,2,79,42,0,0,0,0,0,0,0,0
Urjala_1987,1099,1011,1087,316,212,90,2,64,0,47,0,0,6,0,0,0,18
Urjala_1991,999,736,1281,71,157,172,0,68,0,9,0,0,3,0,0,0,17
Urjala_1995,1025,605,1270,9,176,141,0,54,0,8,44,0,3,0,32,0,8
Urjala_1999,755,557,1207,6,146,97,0,103,53,0,5,23,2,0,0,0,0
Urjala_2003,768,559,1091,13,136,99,0,83,0,0,1,28,2,0,16,0,0
Urjala_2007,670,595,924,151,130,84,0,111,0,0,6,23,4,0,2,0,0
Urjala_2011,601,465,669,704,138,97,0,80,0,0,0,11,0,0,5,13,0
Urjala_2015,525,366,783,643,98,87,0,76,8,0,0,7,0,0,20,15,0
Urjala_2019,577,323,763,592,106,93,4,60,39,0,0,7,0,0,4,4,0
Urjala_2023,556,386,502,819,77,62,4,79,1,0,0,5,0,48,0,9,0
Utajärvi_1983,295,222,960,475,353,0,0,23,0,1,0,0,0,0,0,0,0
Utajärvi_1987,205,162,948,373,266,49,0,19,0,92,0,0,3,0,0,0,21
Utajärvi_1991,178,102,1077,226,218,59,0,13,0,8,0,0,71,0,0,0,0
Utajärvi_1995,209,79,975,117,210,57,0,32,56,0,28,0,55,0,15,0,0
Utajärvi_1999,171,86,919,119,182,44,0,23,0,0,4,34,4,0,24,0,4
Utajärvi_2003,185,73,979,60,207,53,2,70,0,0,0,8,2,0,14,0,0
Utajärvi_2007,163,91,770,224,188,44,0,23,0,0,0,0,0,0,2,0,0
Utajärvi_2011,136,78,593,504,159,31,0,15,0,0,0,1,0,0,0,2,0
Utajärvi_2015,151,56,730,405,112,25,2,5,0,0,0,1,0,0,5,4,0
Utajärvi_2019,137,52,480,425,196,53,0,8,14,0,0,1,0,0,3,3,0
Utajärvi_2023,172,73,463,454,110,19,0,15,0,0,0,0,0,6,0,0,0
Utsjoki_1983,93,165,470,68,22,0,0,12,47,0,0,0,0,0,0,0,0
Utsjoki_1987,76,141,415,130,27,24,0,25,0,47,0,0,1,0,0,0,4
Utsjoki_1991,61,92,505,47,46,79,0,24,0,2,0,0,3,0,0,0,2
Utsjoki_1995,134,92,409,8,74,33,0,36,0,0,13,0,2,0,4,0,0
Utsjoki_1999,54,95,405,3,119,26,7,17,5,0,0,8,0,0,1,0,0
Utsjoki_2003,53,126,401,1,127,28,1,13,0,0,0,6,2,0,2,0,0
Utsjoki_2007,56,114,421,11,140,19,0,6,0,0,0,10,0,0,0,0,0
Utsjoki_2011,69,129,301,125,53,29,22,20,0,0,0,9,0,0,0,0,0
Utsjoki_2015,89,93,308,72,68,20,49,25,0,0,0,5,0,0,1,17,0
Utsjoki_2019,160,86,199,97,68,78,21,21,8,0,0,1,0,0,0,0,0
Utsjoki_2023,200,80,103,137,37,38,78,18,1,0,0,2,0,2,0,0,0
Uukuniemi -05_1983,46,54,246,126,10,0,0,21,1,0,0,0,0,0,0,0,0
Uurainen_1983,444,211,560,161,206,0,0,99,8,0,0,0,0,0,0,0,0
Uurainen_1987,345,163,364,114,149,25,1,428,0,49,0,0,8,0,0,0,19
Uurainen_1991,273,98,499,114,146,35,0,491,0,3,0,0,2,0,0,0,0
Uurainen_1995,347,100,470,22,151,42,0,497,0,3,13,0,0,0,13,0,0
Uurainen_1999,270,116,525,16,114,20,2,507,0,0,15,15,2,0,0,0,0
Uurainen_2003,283,82,614,13,79,37,0,460,0,0,0,12,1,0,5,0,0
Uurainen_2007,290,116,613,68,86,39,0,405,0,0,0,11,1,0,3,0,0
Uurainen_2011,263,130,472,444,73,40,0,271,0,0,0,3,0,0,1,5,0
Uurainen_2015,263,130,684,586,64,65,0,60,1,0,0,5,0,0,4,7,0
Uurainen_2019,369,139,541,517,86,70,0,140,32,0,0,3,0,0,0,5,0
Uurainen_2023,288,153,625,507,51,43,1,170,0,0,0,0,0,20,0,4,0
Uusikaarlepyy_1983,674,88,49,64,363,0,3061,141,0,0,0,0,0,0,0,0,0
Uusikaarlepyy_1987,585,56,45,15,94,26,3591,50,0,239,0,0,0,0,0,0,16
Uusikaarlepyy_1991,604,20,177,15,144,39,3432,118,3,1,0,0,9,0,0,0,6
Uusikaarlepyy_1995,643,38,150,7,166,20,3151,148,0,0,3,0,4,0,4,0,6
Uusikaarlepyy_1999,361,27,145,10,96,18,3458,228,5,0,0,9,2,0,4,0,0
Uusikaarlepyy_2003,464,35,89,9,93,26,3316,360,0,0,0,6,0,0,3,0,0
Uusikaarlepyy_2007,330,54,76,24,103,29,3316,352,0,0,0,1,0,0,5,0,0
Uusikaarlepyy_2011,1117,30,73,89,67,25,2861,207,10,0,0,3,0,0,2,3,0
Uusikaarlepyy_2015,855,54,64,120,55,22,2931,206,5,0,0,1,0,0,2,7,0
Uusikaarlepyy_2019,406,40,28,120,73,44,3427,288,0,0,0,2,0,0,2,0,0
Uusikaarlepyy_2023,385,37,34,354,33,48,3065,282,0,0,0,0,0,17,0,0,0
Uusikaupunki_1983,2952,1741,792,966,959,0,67,324,120,2,0,0,0,0,0,0,0
Uusikaupunki_1987,2599,1770,888,617,690,190,127,162,1,363,0,0,51,0,0,0,130
Uusikaupunki_1991,2301,1723,1355,444,740,293,57,161,6,54,0,0,29,0,0,0,14
Uusikaupunki_1995,4187,1793,1567,131,785,334,44,257,161,12,329,0,25,0,69,0,0
Uusikaupunki_1999,4099,1710,1733,31,723,293,38,219,73,0,33,154,12,0,24,0,0
Uusikaupunki_2003,3735,1920,1723,58,690,266,34,300,0,0,45,110,12,0,134,0,0
Uusikaupunki_2007,2706,1835,1948,427,655,283,46,343,9,0,30,90,17,0,10,0,0
Uusikaupunki_2011,2322,1712,1138,2041,706,199,56,367,2,0,0,65,0,0,11,39,0
Uusikaupunki_2015,2172,1553,1527,1897,466,240,47,247,4,0,0,36,0,0,65,42,0
Uusikaupunki_2019,2178,1179,1389,2210,840,369,65,161,129,0,0,6,0,0,16,44,0
Uusikaupunki_2023,1919,1243,1693,2190,529,172,47,185,1,0,0,2,0,146,0,0,0
Vaala_1983,429,394,1059,404,705,0,0,88,0,0,0,0,0,0,0,0,0
Vaala_1987,264,198,1474,176,451,50,0,43,0,131,0,0,5,0,0,0,38
Vaala_1991,257,173,1335,117,404,66,0,49,0,23,0,0,74,0,0,0,0
Vaala_1995,286,135,1061,31,527,69,0,142,30,0,27,0,58,0,44,0,0
Vaala_1999,207,136,1032,24,497,62,0,20,0,0,9,36,2,0,79,0,13
Vaala_2003,209,105,1063,22,417,55,2,68,0,0,0,14,2,0,12,0,0
Vaala_2007,200,138,916,77,326,75,0,37,0,0,1,4,0,0,3,0,0
Vaala_2011,128,113,669,460,277,33,2,43,0,0,0,0,0,0,3,23,0
Vaala_2015,117,75,840,361,173,32,2,20,0,0,0,5,0,0,3,2,0
Vaala_2019,144,53,571,336,267,54,1,26,46,0,0,0,0,0,0,0,0
Vaala_2023,159,204,399,420,162,23,4,33,0,0,0,0,0,7,0,0,0
Vaasa_1983,8664,6138,1328,2223,5325,0,7310,893,0,0,0,0,0,0,0,0,0
Vaasa_1987,7892,6196,1023,901,3227,1113,7881,715,0,1824,0,0,143,0,0,0,515
Vaasa_1991,7754,4838,1883,685,3154,1685,7744,766,11,50,0,0,350,0,0,0,104
Vaasa_1995,9162,4005,2439,202,3360,1161,7470,694,2,58,555,0,254,0,165,0,27
Vaasa_1999,7283,5309,2161,518,2639,1609,7959,1168,53,0,0,208,72,0,115,0,0
Vaasa_2003,8700,4579,2403,594,2814,1732,7144,1965,0,0,0,66,13,0,90,0,0
Vaasa_2007,5729,5363,2342,1048,3492,885,9182,1693,0,0,0,91,0,0,77,0,0
Vaasa_2011,6664,6394,1364,5410,3042,826,8255,1329,45,0,0,76,0,0,32,162,0
Vaasa_2015,5990,5754,2516,6752,1610,1728,10281,1315,22,0,0,55,0,0,156,244,0
Vaasa_2019,8609,5040,1474,6697,1835,2545,10590,1364,17,0,0,31,0,0,9,147,0
Vaasa_2023,7325,5643,1628,7091,1432,2090,9772,1451,0,0,0,19,0,744,4,0,0
Vahto -09_1983,124,204,293,112,44,0,2,14,10,0,0,0,0,0,0,0,0
Vahto -09_1987,126,190,323,97,23,17,7,7,1,32,0,0,1,0,0,0,9
Vahto -09_1991,159,155,415,51,49,29,3,11,1,3,0,0,5,0,0,0,1
Vahto -09_1995,208,187,311,10,94,30,4,9,39,0,51,0,1,0,9,0,0
Vahto -09_1999,180,234,292,5,74,31,4,17,26,0,4,2,1,0,1,0,0
Vahto -09_2003,208,242,333,14,62,46,3,30,0,0,5,4,0,0,1,0,0
Vahto -09_2007,170,258,289,38,68,47,9,23,4,0,14,3,0,0,0,0,0
Valkeakoski_1983,5678,3441,780,1193,2433,0,29,440,201,0,0,0,0,0,0,0,0
Valkeakoski_1987,4872,3793,658,602,1389,424,24,464,0,942,0,0,87,0,0,0,189
Valkeakoski_1991,3841,2526,1109,1323,1643,718,0,392,0,59,0,0,196,0,0,0,16
Valkeakoski_1995,4546,2115,1122,56,1635,672,0,249,398,21,233,0,272,0,54,0,41
Valkeakoski_1999,3781,2527,1050,25,1811,471,0,358,19,0,89,144,95,0,16,0,37
Valkeakoski_2003,3678,2074,1150,48,2402,561,0,488,0,0,11,184,13,0,33,0,0
Valkeakoski_2007,3694,2210,1351,784,1181,462,0,367,0,0,9,158,24,0,7,0,0
Valkeakoski_2011,3697,2444,843,2305,952,404,0,405,0,0,0,97,0,0,7,59,0
Valkeakoski_2015,3001,2349,1244,2432,980,528,0,398,44,0,0,46,0,0,96,76,0
Valkeakoski_2019,3570,2444,578,2409,820,796,12,451,184,0,0,28,0,0,23,44,0
Valkeakoski_2023,3827,2753,641,2465,677,316,13,376,4,0,0,37,0,208,2,8,0
Valkeala -09_1983,1463,1410,2128,926,264,0,7,317,28,0,0,0,0,0,0,0,0
Valkeala -09_1987,1342,1843,1848,495,173,125,9,297,34,64,0,0,40,0,0,0,58
Valkeala -09_1991,1134,1431,2485,247,133,311,0,318,0,0,0,0,26,0,0,0,53
Valkeala -09_1995,1559,1540,1882,20,168,306,0,564,52,0,69,0,12,0,111,0,0
Valkeala -09_1999,1238,1416,1987,11,184,235,0,712,7,0,0,16,5,0,2,0,0
Valkeala -09_2003,1240,1082,2347,29,170,231,0,655,0,0,0,21,15,0,11,0,0
Valkeala -09_2007,972,1517,2147,405,159,233,0,534,0,0,0,5,0,0,14,0,0
Valtimo -20_1983,512,230,824,383,318,0,0,124,0,6,0,0,0,0,0,0,0
Valtimo -20_1987,488,193,872,225,168,42,0,85,22,74,0,0,8,0,0,0,14
Valtimo -20_1991,391,216,884,116,138,54,0,87,0,9,0,0,2,0,0,0,11
Valtimo -20_1995,466,112,721,47,184,25,0,127,6,2,5,0,0,0,20,0,5
Valtimo -20_1999,377,54,783,19,121,23,0,117,0,0,21,28,0,0,10,0,3
Valtimo -20_2003,421,22,775,9,105,41,0,91,0,0,0,18,0,0,8,0,0
Valtimo -20_2007,355,42,755,41,49,80,0,26,0,0,0,5,0,0,5,0,0
Valtimo -20_2011,299,34,533,268,52,24,0,35,2,0,0,4,0,0,8,2,0
Valtimo -20_2015,193,22,676,237,40,34,0,48,0,0,0,6,0,0,3,1,0
Valtimo -20_2019,208,33,409,222,59,42,0,125,11,0,0,4,0,0,0,1,0
Vammala -09_1983,3379,2567,1596,833,1140,0,0,430,5,0,0,0,0,0,0,0,0
Vammala -09_1987,3033,2522,1508,621,759,222,0,277,0,325,0,0,99,0,0,0,147
Vammala -09_1991,2795,2003,1926,396,724,370,0,370,0,19,0,0,23,0,0,0,87
Vammala -09_1995,2752,1692,1776,144,824,307,0,403,323,16,83,0,29,0,30,0,13
Vammala -09_1999,1783,2332,1856,30,678,452,0,512,31,0,0,68,0,0,17,0,0
Vammala -09_2003,1816,2594,1987,20,673,348,0,494,0,0,15,98,8,0,28,0,0
Vammala -09_2007,1794,3383,1710,344,507,326,0,619,0,0,2,67,22,0,11,0,0
Vampula -09_1983,172,267,557,144,247,0,0,27,1,0,0,0,0,0,0,0,0
Vampula -09_1987,123,280,548,113,180,10,0,7,0,39,0,0,3,0,0,0,8
Vampula -09_1991,122,231,558,49,151,26,0,12,0,1,0,0,2,0,0,0,1
Vampula -09_1995,111,142,585,22,222,20,0,22,13,3,10,0,18,0,4,0,1
Vampula -09_1999,93,157,577,10,109,13,0,36,3,0,0,6,0,0,3,0,0
Vampula -09_2003,80,118,551,16,134,17,0,13,0,0,0,7,0,0,4,0,0
Vampula -09_2007,72,161,441,22,123,18,0,9,0,0,2,1,0,0,0,0,0
Vantaa_1983,25733,20040,4301,6091,11671,0,3462,1776,3042,158,0,0,0,0,0,0,0
Vantaa_1987,24259,21730,3005,3029,8066,4646,3235,1835,1368,2914,0,0,2446,0,0,0,960
Vantaa_1991,19935,17865,8022,2529,7844,8763,4434,2007,398,891,0,0,1036,0,0,0,542
Vantaa_1995,30490,15773,4420,439,9660,8054,3705,1708,742,705,4666,0,510,0,900,0,266
Vantaa_1999,20984,21241,6821,179,11002,10627,2894,2729,54,0,1745,443,337,0,342,0,581
Vantaa_2003,27277,19833,11264,1363,10237,11096,2914,3745,82,0,52,438,756,0,377,0,0
Vantaa_2007,22297,25161,10742,7176,7302,11863,2462,4343,72,0,0,509,68,0,135,0,0
Vantaa_2011,23327,26628,5342,23421,6410,10310,2444,3287,61,0,0,359,0,0,131,700,0
Vantaa_2015,21849,22943,10148,22736,5723,11620,3787,3089,114,0,0,290,0,0,570,1427,0
Vantaa_2019,24205,21271,5669,20742,6653,16389,3117,3348,6115,0,0,323,0,0,173,1085,0
Vantaa_2023,27425,28332,4313,23048,6961,9330,2951,4352,64,0,0,109,0,4997,14,191,0
Varkaus_1983,6030,3009,1009,1532,2571,0,0,501,0,6,0,0,0,0,0,0,0
Varkaus_1987,5922,3118,713,611,2198,334,0,292,46,244,0,0,106,0,0,0,164
Varkaus_1991,5139,2144,1534,290,2142,797,0,251,0,25,0,0,39,0,0,0,0
Varkaus_1995,5632,2196,919,59,2974,545,0,264,0,0,292,0,24,0,75,0,0
Varkaus_1999,3984,2018,982,70,2258,318,0,1904,0,0,33,122,3,0,24,0,0
Varkaus_2003,4031,1184,1363,21,2175,383,0,2190,0,0,0,71,19,0,10,0,0
Varkaus_2007,4250,1455,1894,201,2049,277,0,1976,0,0,44,41,0,0,4,0,0
Varkaus_2011,4580,2340,1155,1789,1482,262,0,292,4,0,0,16,0,0,15,0,0
Varkaus_2015,4183,1207,1748,1511,1466,335,0,659,0,0,0,11,0,0,53,61,0
Varkaus_2019,3493,1555,913,1481,2020,582,0,818,99,0,0,11,0,0,2,23,0
Varkaus_2023,3950,2080,796,1768,754,239,4,820,2,0,0,5,0,110,0,10,0
Varpaisjärvi -11_1983,240,136,933,538,329,0,0,53,0,2,0,0,0,0,0,0,0
Varpaisjärvi -11_1987,227,125,924,416,277,32,0,76,3,26,0,0,5,0,0,0,18
Varpaisjärvi -11_1991,183,122,1011,245,216,110,0,57,0,4,0,0,2,0,0,0,0
Varpaisjärvi -11_1995,253,69,980,117,218,38,0,47,0,0,7,0,1,0,23,0,0
Varpaisjärvi -11_1999,171,112,923,119,199,47,0,32,0,0,7,9,1,0,13,0,0
Varpaisjärvi -11_2003,199,86,926,23,150,39,0,112,0,0,0,14,3,0,0,0,0
Varpaisjärvi -11_2007,144,120,822,72,152,42,0,101,0,0,1,7,0,0,0,0,0
Vehkalahti -03_1983,2945,1598,2013,697,195,0,8,281,39,0,0,0,0,0,0,0,0
Vehkalahti -03_1987,3182,1470,1996,308,77,142,10,248,16,90,0,0,29,0,0,0,30
Vehkalahti -03_1991,2757,1095,2295,167,175,235,0,269,0,0,0,0,33,0,0,0,27
Vehkalahti -03_1995,2864,1335,1723,6,300,279,0,175,14,0,62,0,35,0,67,0,0
Vehkalahti -03_1999,2403,1237,1899,7,286,298,0,242,4,0,0,15,4,0,12,0,0
Vehmaa_1983,325,412,552,265,257,0,2,69,20,0,0,0,0,0,0,0,0
Vehmaa_1987,262,377,582,183,200,33,6,48,1,51,0,0,0,0,0,0,11
Vehmaa_1991,280,310,653,102,151,36,2,31,2,6,0,0,0,0,0,0,2
Vehmaa_1995,367,276,541,23,189,27,2,25,5,4,60,0,2,0,16,0,0
Vehmaa_1999,347,300,545,0,141,16,3,23,31,0,1,3,0,0,3,0,0
Vehmaa_2003,318,304,515,6,136,49,5,38,0,0,9,2,0,0,2,0,0
Vehmaa_2007,297,292,458,86,147,49,6,47,1,0,16,1,0,0,1,0,0
Vehmaa_2011,243,243,382,308,106,36,4,33,0,0,0,5,0,0,3,1,0
Vehmaa_2015,172,245,442,308,90,45,3,23,0,0,0,1,0,0,4,4,0
Vehmaa_2019,200,197,349,355,154,42,9,16,31,0,0,1,0,0,4,7,0
Vehmaa_2023,172,298,214,358,110,35,9,23,0,0,0,1,0,127,0,0,0
Vehmersalmi -05_1983,131,126,710,288,233,0,0,52,0,0,0,0,0,0,0,0,0
Vehmersalmi -05_1987,130,77,642,254,164,29,0,56,17,31,0,0,5,0,0,0,7
Vehmersalmi -05_1991,120,81,734,131,153,33,0,48,0,3,0,0,1,0,0,0,0
Vehmersalmi -05_1995,205,48,705,46,124,31,0,48,0,0,16,0,0,0,13,0,0
Vehmersalmi -05_1999,183,87,671,42,99,17,0,43,0,0,3,8,0,0,5,0,0
Vehmersalmi -05_2003,215,66,641,28,82,21,0,64,0,0,0,8,0,0,0,0,0
Vesanto_1983,414,216,1117,348,219,0,0,41,0,2,0,0,0,0,0,0,0
Vesanto_1987,341,172,1020,299,160,37,0,39,19,51,0,0,4,0,0,0,15
Vesanto_1991,279,153,1122,130,119,77,0,36,0,2,0,0,9,0,0,0,0
Vesanto_1995,341,284,885,36,119,55,0,27,0,0,13,0,1,0,15,0,0
Vesanto_1999,257,145,937,28,107,33,0,36,0,0,8,11,0,0,1,0,0
Vesanto_2003,265,111,901,9,77,42,0,83,0,0,0,9,1,0,0,0,0
Vesanto_2007,258,128,771,59,79,25,0,68,0,0,0,7,0,0,2,0,0
Vesanto_2011,305,126,604,212,54,24,0,24,0,0,0,0,0,0,0,0,0
Vesanto_2015,163,62,703,202,45,39,0,53,0,0,0,2,0,0,4,0,0
Vesanto_2019,175,107,503,181,42,52,0,70,5,0,0,4,0,0,0,0,0
Vesanto_2023,169,125,370,229,41,18,0,132,0,0,0,0,0,16,0,1,0
Vesilahti_1983,325,528,503,211,146,0,0,93,15,2,0,0,0,0,0,0,0
Vesilahti_1987,272,482,453,188,79,49,0,116,0,71,0,0,9,0,0,0,23
Vesilahti_1991,207,386,650,156,111,84,0,52,0,4,0,0,10,0,0,0,9
Vesilahti_1995,306,264,720,8,151,84,0,75,3,2,17,0,21,0,26,0,3
Vesilahti_1999,277,321,701,5,156,85,0,78,5,0,16,9,10,0,12,0,4
Vesilahti_2003,284,464,709,4,125,120,0,75,0,0,3,12,4,0,17,0,0
Vesilahti_2007,267,591,807,76,103,109,0,69,0,0,0,7,1,0,3,0,0
Vesilahti_2011,321,406,630,498,111,124,0,116,0,0,0,15,0,0,0,8,0
Vesilahti_2015,316,430,732,431,89,161,0,106,9,0,0,4,0,0,12,12,0
Vesilahti_2019,363,377,622,489,95,243,3,137,56,0,0,3,0,0,4,5,0
Vesilahti_2023,477,547,439,619,83,119,8,167,0,0,0,3,0,73,0,3,0
Veteli_1983,257,223,1663,258,73,0,13,68,0,0,0,0,0,0,0,0,0
Veteli_1987,230,246,1469,363,50,13,12,54,0,23,0,0,0,0,0,0,10
Veteli_1991,176,125,1456,559,25,32,6,93,1,1,0,0,8,0,0,0,2
Veteli_1995,236,96,1386,333,25,30,32,112,0,4,15,0,5,0,8,0,1
Veteli_1999,217,100,1215,385,19,18,24,139,7,0,0,2,1,0,3,0,0
Veteli_2003,172,48,1266,303,32,19,25,155,0,0,0,3,0,0,7,0,0
Veteli_2007,168,85,1126,331,27,17,7,183,0,0,0,1,0,0,17,0,0
Veteli_2011,158,67,858,801,20,12,15,85,0,0,0,2,0,0,9,6,0
Veteli_2015,133,68,986,429,16,18,15,151,0,0,0,0,0,0,13,6,0
Veteli_2019,152,102,795,478,20,52,21,116,0,0,0,1,0,0,0,1,0
Veteli_2023,138,143,716,512,16,16,13,137,0,0,0,0,0,18,0,0,0
Vieremä_1983,213,202,1352,634,778,0,0,26,0,3,0,0,0,0,0,0,0
Vieremä_1987,172,178,1333,528,381,22,0,15,7,295,0,0,4,0,0,0,26
Vieremä_1991,119,111,1586,306,488,91,0,68,0,3,0,0,3,0,0,0,0
Vieremä_1995,202,98,1447,101,561,48,0,71,0,0,17,0,0,0,16,0,0
Vieremä_1999,162,100,1419,104,407,42,0,26,0,0,4,67,1,0,10,0,0
Vieremä_2003,164,93,1391,34,332,72,0,145,0,0,0,48,0,0,1,0,0
Vieremä_2007,139,215,1210,96,285,38,0,64,0,0,0,25,0,0,1,0,0
Vieremä_2011,155,187,927,518,187,37,0,54,0,0,0,17,0,0,0,0,0
Vieremä_2015,122,127,1025,493,156,47,0,106,0,0,0,12,0,0,12,1,0
Vieremä_2019,170,154,743,450,167,65,0,169,12,0,0,4,0,0,0,3,0
Vieremä_2023,159,163,529,460,87,36,0,504,0,0,0,0,0,27,0,0,0
Vihanti -13_1983,260,222,1069,326,566,0,0,21,0,16,0,0,0,0,0,0,0
