'Ehdokasnumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0012';'Kalle';'Jokinen';'kansanedustaja, ylikonstaapeli';'Hämeen vaalipiiri';'KOK';'08.06.2015';'05.07.2018';'';'58276,44';'10325,36';'';'';'148,80';'';'2776,11';'32386,78';'3000,80';'6852,69';'605';'2180,90';'58276,44';'1454,44';'';'12224';'X';'-kampanjaa tuki 27 yksityishenkilöä-tukisummat välillä 20 eur-1250 eur';'34848';' ';'-kampanjaa tuki 47 yritystä-tukisummat välillä 100 eur-4000 eur';'';'X';'';'4000';' ';'';'5750';'X';'-Suomen Turkiseläinten Kasvattajain Liitto ry, y-tunnus 0202314-2, tuen määrä 500 eur-kampanjaa tuki 8 muuta tahoa-tukisummat välillä 350 eur-1400 eur';'';'Ulkomainonta pääosin kierrätettyä aiemmista vaaleista.'
'0020';'Ilkka';'Viljanen';'yrittäjä';'Hämeen vaalipiiri';'KOK';'22.06.2015';'';'Sininen Hetki ry';'72480,70';'28340,70';'';'9782,00';'';'';'21470,00';'7837,80';'1748,70';'3301,50';'';'';'72480,70';'30840,70';'';'11200,00';'X';'Yksityishenkilöiden tukea kirjattu kaikkiaan 62 henkilöltä';'30440,00';' ';'Yrityksiä jotka tukivat kampanjaa oli kaikkiaan 48 kappaletta ja tuet olivat euromäärältään 100-1400 euroa, lukuunottamatta julkistettua yritystukea,';'';'X';'';'';'X';'';'';'X';'';'';'Kampanjassa oli merkittävä määrä tukijoita jotka antoivat maa-alueita, kiinteistöjen seiniä ulkomainontaan ilman kustannuksia ja niille määriteltyä hintaa. Samoin vaalitilaisuuksien tiloja sekä vaalimateriaalista syntyneitä kustannuksia yrittäjäystävät eivät hinnoitelleet kaikilta osin joten niitä ei voi euromääräisesti ilmoittaa.'
'0037';'Rami';'Lehto';'sähkövoimatekniikan mekaanikko';'Hämeen vaalipiiri';'PS';'18.06.2015';'';'Rami Lehto eduskuntaan 2015';'12874,29';'9198,51';'';'';'';'';'1591,2';'933,06';'201,52';'150';'';'800';'12874,29';'951,68';'';'2000';'X';'';'';'X';'';'';'X';'';'9622,61';' ';'';'300';'X';'';'';''
'0039';'Anne';'Louhelainen';'kansanedustaja';'Hämeen vaalipiiri';'PS';'14.06.2015';'';'Anne Louhelaisen tukiryhmä';'24553,62';'10074,72';'';'3736,12';'';'';'5477,64';'3000';'620';'500';'';'1145,14';'24553,62';'9931,01';'';'10250';' ';'';'';' ';'';'';'X';'';'2622,61';' ';'';'1750';' ';'';'';''
'0043';'Jari';'Ronkainen';'kirvesmies';'Hämeen vaalipiiri';'PS';'21.06.2015';'';'Jari Ronkaisen vaalitukiyhdistys';'18878,86';'8722,89';'';'';'2080,00';'';'2549,60';'1358,25';'';'4168,12';'';'';'18878,86';'3305,45';'';'1659,80';'X';'';'11291,00';' ';'';'';'X';'';'2622,61';' ';'';'';'X';'';'';''
'0079';'Ville';'Skinnari';'pienyrittäjä, lakimies (Master of Laws)';'Hämeen vaalipiiri';'SDP';'21.06.2015';'';'Ville Skinnarin tukiryhmä';'48000';'20060';'0';'0';'500';'1250';'15500';'5170';'1850';'3670';'';'';'48000';'5000';'25000';'9445';'X';'';'8055';'X';'';'500';'X';'';'';'X';'';'';'X';'';'';'Puolueen tuki: Hämeen Sosialidemokraatit ry 500 euroa '
'0086';'Kaisa';'Lepola';'sosiaalihuollon kehittämispäällikkö, yhteiskuntatieteiden maisteri';'Hämeen vaalipiiri';'SDP';'22.06.2015';'';'';'21995,88';'6418,88';'';'';'190';'';'1704';'10312';'1360';'1011';'';'1000';'21995,88';'6864,88';'';'2771';'X';'';'3703';'X';'';'500';'X';'';'6885';' ';'';'1272';'X';'';'';''
'0021';'Mikko';'Alatalo';'kansanedustaja, yrittäjä';'Pirkanmaan vaalipiiri';'KESK';'23.06.2015';'';'';'45577';'18124';'5880';'';'';'';'13973';'1200';'';'6400';'';'';'45577';'13577';'32000';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0125';'Martti';'Mölsä';'kansanedustaja, rakennusmestari';'Pirkanmaan vaalipiiri';'PS';'17.05.2015';'13.08.2015';'';'29850';'9350';'7750';'7670';'';'';'600';'3490';'290';'';'';'700';'29850,00';'22750,00';'0,00';'1100,00';'X';'';'4400,00';' ';'';'0,00';'X';'';'1300,00';'X';'';'300,00';'X';'';'0,00';''
'0119';'Tiina';'Elovaara';'kasvatustieteen opiskelija';'Pirkanmaan vaalipiiri';'PS';'16.06.2015';'';'Tiina Elovaaran tukiyhdistys';'4319,62';'744,07';'';'';'372,00';'';'1147,95';'1146,13';'';'211,24';'';'698,23';'4361,65';'20,00';'';'2176,60';'X';'';'500,00';' ';'';'';'X';'';'1665,05';'X';'';'';' ';'';'';''
'0101';'Harri';'Jaskari';'kansanedustaja, yrittäjä';'Pirkanmaan vaalipiiri';'KOK';'16.06.2015';'';'';'46864,96';'9274,66';'0';'12561,20';'4264,14';'0';'3720';'4612,32';'3152,7';'8371,52';'';'908,42';'47846';'0';'6000';'8109';' ';'';'33537';'X';'';'0';' ';'';'200';'X';'';'0';' ';'';'0';'Yrityksiltä saatu rahoitus koostui seminaarimaksuista. Kampanjan aikana järjestettiin kasvuseminaari, johtajuusseminaari ja tietoturvaseminaari. Seminaarin osallistumishinnat olivat 60-300 euron välillä.'
'0020';'Sari';'Tanus';'erikoislääkäri';'Pirkanmaan vaalipiiri';'KD';'21.06.2015';'';'';'29903';'13503';'4371';'7826';'';'';'1124';'990';'1389';'700';'';'';'29903';'28403';'';'';' ';'';'';' ';'';'';' ';'';'1500';'X';'';'';' ';'';'';''
'0051';'Ilmari';'Nurminen';'hallintotieteiden ylioppilas';'Pirkanmaan vaalipiiri';'SDP';'18.06.2015';'22.06.2015';'Oikeudenmukainen Pirkanmaa ry';'29400';'6100';'';'9500';'600';'';'5200';'3500';'3100';'1400';'';'';'31000';'2000';'';'2850';'X';'';'500';'X';'';'0';'X';'';'500';'X';'';'25150';' ';'Tuet on saatu liittojen demariryhmiltä, Muut lahjoitukset eivät ylitä 1500 euron määrää, ';'';'Sastamalan sosialidemokraatit nosti minut kampanjassa keskeiseen rooliin, mutta järjestön rahoihin minulla ei ollut suoraa päätäntävaltaa. Vaalirahalainsäädännön mukaan niitä ei sisällytetä omaan vaalirahoitusilmoitukseen. Sastamalan sosialidemokraattien vaalityö koostui vaalilehdestä sekä paikallisesti radio- ja lehtimainonnasta.'
'0058';'Pia';'Viitanen';'kansanedustaja';'Pirkanmaan vaalipiiri';'SDP';'21.06.2015';'';'Pirkanpi ry.';'44660';'12449';'0';'13347';'400';'0';'5966';'3295';'6003';'2220';'0';'980';'44660';'28276';'6000';'1431';'X';'';'1450';'X';'';'0';'X';'';'4800';' ';'';'2703';' ';'Pirkanpi ry, kerää varoja koko vaalikauden erilaisilla myynneillä (esim, teatteriliput), ';'0';''
'0103';'Pauli';'Kiuru';'kansanedustaja, filosofian maisteri';'Pirkanmaan vaalipiiri';'KOK';'10.05.2015';'';'';'68112,40';'28811,25';'';'5257,60';'559,48';'930';'23632,86';'1663,20';'4823,60';'333';'';'2101,41';'68112,40';'50119,32';'';'3850';' ';'';'2999';'X';'';'';' ';'';'11144,08';' ';'';'';' ';'';'';''
'0113';'Kimmo';'Sasi';'kansanedustaja, varatuomari';'Pirkanmaan vaalipiiri';'KOK';'17.06.2015';'';'';'23259,67';'18777,80';'';'';'177,07';'';'';'2566,80';'1488';'250';'';'0';'23259,67';'4009,67';'';'6400';' ';'';'6850';'X';'';'';'X';'';'';'X';'';'6000';' ';'';'';''
'0114';'Arto';'Satonen';'kansanedustaja, opettaja';'Pirkanmaan vaalipiiri';'KOK';'12.06.2015';'';'';'79717,10';'15646,98';'1240';'10278,98';'1847,06';'';'11874,34';'6148,85';'13941,32';'6030,09';'4047,60';'8661,88';'79717,10';'61597,10';'';'4670';'X';'';'6250';'X';'';'';'X';'';'2000';' ';'';'5200';'X';'';'';''
'0116';'Sofia';'Vikman';'kansanedustaja, yhteiskuntatieteiden maisteri';'Pirkanmaan vaalipiiri';'KOK';'18.06.2015';'';'';'29807,1';'8047,8';'0';'5971,8';'198,1';'2600,4';'2434,8';'3603,5';'3476,5';'780,4';'0';'2693,8';'29807,1';'18957,9';'0';'9364,3';' ';'';'450,0';'X';'';'0';'X';'';'1034,9';'X';'';'0';'X';'';'0';''
'0123';'Heikki';'Luoto';'ohjelmistosuunnittelija';'Pirkanmaan vaalipiiri';'PS';'22.06.2015';'22.06.2015';'Heikki Luodon tukiryhmä';'7876,5';'4130,5';'1612';'0';'0';'0';'1067';'1023';'0';'44';'0';'0';'7876,5';'4346,5';'0';'2145';'X';'';'0';'X';'';'0';'X';'';'1385';' ';'';'0';'X';'';'0';''
'0124';'Lea';'Mäkipää';'kansanedustaja, merkonomi';'Pirkanmaan vaalipiiri';'PS';'17.06.2015';'';'';'42404,43';'25658,28';'748,96';'';'150';'620';'131,44';'7516,62';'250';'';'';'7329,13';'42557,93';'26657,93';'';'';'X';'';'14900';'X';'';'';'X';'';'1000';'X';'';'';'X';'';'';''
'0131';'Sami';'Savio';'diplomi-insinööri, ekonomi';'Pirkanmaan vaalipiiri';'PS';'18.06.2015';'';'Sami Savion tukiyhdistys';'34930,04';'23960,49';'620,00';'7492,08';'647,79';'';'602,00';'89,48';'781,20';'395,00';'';'342,00';'34930,04';'28370,20';'';'2850,84';'X';'';'';'X';'';'';'X';'';'3509,00';' ';'';'200,00';'X';'';'';''
'0143';'Anna';'Kontula';'kansanedustaja';'Pirkanmaan vaalipiiri';'VAS';'09.05.2015';'';'';'23130,47';'7720,01';'0';'0';'1658,83';'0';'9992,47';'1958,72';'1513,54';'286,9';'0';'0';'23130,47';'18950,90';'0';'4179,57';' ';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0140';'Kalle';'Hyötynen';'mittakirvesmies';'Pirkanmaan vaalipiiri';'VAS';'22.06.2015';'';'';'42027,94';'18644,24';'498,48';'';'';'';'3625,42';'4215,27';'747,90';'10752,02';'';'3544,61';'42027,94';'17156,21';'';'6101,73';'X';'';'';' ';'';'3470,00';' ';'';'3000,00';' ';'';'12300,00';' ';'';'';''
'0164';'Olli-Poika';'Parviainen';'apulaispormestari, medianomi (AMK)';'Pirkanmaan vaalipiiri';'VIHR';'15.06.2015';'15.06.2015';'';'25628,14';'7186,59';'0';'0';'1370,05';'0';'7995,56';'2161';'917,60';'473,69';'0';'5523,65';'25628,14';'8993,86';'10000';'6634,28';' ';'Tynkkysen lahjoitussumma koostuu kampanjatyöhön osoitetuista työntekijän (kampanjapäällikön tehtävät) palkkakuluista 1492,60 € arvosta ja 50 € mikrolahjoituksesta, Mainittujen yli 1000 € lahjoittaneiden lisäksi yksityishenkilöiden tuki koostuu 10-300 € tuista useilta eri yksityishenkilöiltä,';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'Vaalikulujen kohta &quot;muut kulut&quot; koostuu pääosin kampanjapäällikön palkasta, esitteen suorajakelun tilauksesta ja vihreiden ehdokasmaksusta. &lt;br /&gt;&lt;br /&gt;Ulkomainonta sisältää myös mainoksia linja-autojen sisätiloissa. Muu ulkomainonta koostuu bussinperistä, tienvarsien digitauluista ja roskismainoksista.&lt;br /&gt;&lt;br /&gt;Lehtimainonnassa pääosin tavallisia sanomalehti-ilmoituksia, mutta myös erikseen AL digitaalisen näköislehden mainoksia.&lt;br /&gt;&lt;br /&gt;Tietoverkkomainonta pääosin sosiaalisissa medioissa ja hakupalveluissa.'
'0035';'Jouni';'Ovaska';'luokanopettaja, kasvatustieteen maisteri';'Pirkanmaan vaalipiiri';'KESK';'22.06.2015';'';'Huomisen rakentajat ry.';'18384,58';'2488,73';'';'8289,40';'40,40';'';'3493,71';'1319,12';'';'553';'';'2200,22';'18402,34';'1715,1';'';'4441,8';'X';'';'500';'X';'';'';'X';'';'6180,44';' ';'';'5565';' ';'Huomisen rakentajat ry, järjesti tavara-arpajaiset, joiden tuotto oli 4365 euroa (netto 4145,52 euroa), Arpajaisten järjestämisen kulut olivat 219,48 euroa, ';'';''
'0036';'Arto';'Pirttilahti';'kansanedustaja, agrologi';'Pirkanmaan vaalipiiri';'KESK';'11.06.2015';'16.08.2015';'Suomen Pirkanmaa ry';'33050,18';'8526,5';'0';'0';'388,19';'0';'5511,51';'16236,32';'446,4';'1610';'';'331,26';'33050,18';'300,66';'20000';'3159,52';'X';'';'8090';'X';'';'0';'X';'';'0';'X';'';'1500';'X';'';'0';''
'0022';'Pertti';'Hakanen';'maatalousyrittäjä, opistoupseeri';'Pirkanmaan vaalipiiri';'KESK';'21.06.2015';'';'';'42646,13';'9261,42';'199,20';'';'384,40';'';'7919,50';'12568,73';'';'3495,38';'3883,52';'4933,98';'43909,30';'4133,78';'';'25459,55';'X';'';'4115,97';'X';'';'';' ';'';'6200,00';' ';'';'4000,00';' ';'';'1431,97';''
'0015';'Leena';'Rauhala';'eläkeläinen, sosiaalineuvos';'Pirkanmaan vaalipiiri';'KD';'22.06.2015';'22.06.2015';'';'24599,62';'13507,79';'1960';'2256,80';'110,75';'';'2176,21';'3184,30';'';'1204,57';'';'199,20';'24599,62';'22901,21';'';'';' ';'';'';' ';'';'1172,41';'X';'Rahoitusta KD puolueelta, KD Naiset ry:ltä ja KD Tampereen paikallisosastoilta';'526';' ';'';'';' ';'';'';''
'0156';'Satu';'Hassi';'tekniikan lisensiaatti, kirjailija';'Pirkanmaan vaalipiiri';'VIHR';'17.06.2015';'12.08.2015';'';'30944';'8688';'';'';'90';'';'15773';'1159';'4210';'449';'';'575';'30944';'29995';'';'159';' ';'';'';'X';'';'';'X';'';'90';'X';'';'700';'X';'';'';''
'0158';'Anna-Kaisa';'Heinämäki';'poliisi, yhteiskuntatieteiden maisteri';'Pirkanmaan vaalipiiri';'VIHR';'21.06.2015';'';'';'17212,66';'5699,25';'';'5214,76';'2441,00';'';'2430,00';'818,40';'';'22,05';'';'587,20';'17212,66';'13141,66';'0,00';'3571,00';' ';'';'0,00';' ';'';'500,00';'X';'';'00,00';' ';'';'0,00';' ';'';'0,00';''
'0042';'Jukka';'Gustafsson';'kansanedustaja';'Pirkanmaan vaalipiiri';'SDP';'21.06.2015';'';'';'33190,47';'19267,43';'';'';'';'';'6648';'1331,14';'';'4424,69';'';'1519,21';'33190,47';'10107,47';'0,00';'0,00';'X';'';'1700,00';' ';'';'0,00';'X';'';'3714,27';' ';'';'17668,73';' ';'Sisältää teatterilippujen sekä tukikonsertin lippujen myynnistä saatua tukea 6318,73';'0,00';'Vaalirahoituksen ennakkoilmoituksessa tulkittu virheellisesti välitettyä tukea koskevaa ohjeistusta. Ko. Summa on nyt  mukana kohdassa 2.7'
'0049';'Sanna';'Marin';'Kansanedustaja, Hallintotieteiden kandidaatti';'Pirkanmaan vaalipiiri';'SDP';'22.06.2015';'';'Kestävämpi maailma ry';'30074,61';'10631,94';'';'5164,6';'560,63';'';'5160';'2231,84';'267,84';'1223,75';'1900';'2934,01';'30074,61';'9760,61';'';'6199';'X';'';'150';'X';'';'300';'X';'Sosialidemokraattiset Naiset on tukenut kampanjaa 300 eurolla,';'4500';' ';'Tampereen työväenyhdistys ry on lahjoittanut kampanjaan 3000 euroa ja osallistunut yhden tapahtuman kustannuksiin 1000 eurolla, Tämän lisäksi toinen puolueosasto on tukenut kampanjaa 500 eurolla,';'9165';' ';'';'';'Vaalirahailmoituksessa eriteltyjen kulujen lisäksi Sosialidemokraattiset Nuoret ry on tukenut nuorten ehdokkaiden kampanjaa kotitalouksiin lähetetyllä kampanjakirjeellä ja Tampereen Demarinuoret on osallistunut alueensa nuorten ehdokkaiden kampanjoihin maksamalla osan yhdestä yhteismainoksesta. SDP:n varapuheenjohtajana olen saanut näkyvyyttä myös puolueen yleismainonnan ja -kampanjan kautta.'
'0057';'Hanna';'Tainio';'lääketieteen tohtori';'Pirkanmaan vaalipiiri';'SDP';'27.04.2015';'';'';'33601';'8854';'';'12747';'300';'';'6037';'1147';'2790';'1726';'';'';'33601';'17276';'';'7500';' ';'';'500';'X';'';'';' ';'';'3300';' ';'';'5025';' ';'';'';'Tukiyhdistys Reilu Pirkanmaa ry järjesti varainkeruuseminaarin 2.2.2015, jonka pääsylipputuotto oli 3925€, ja kaksi kulttuuritilaisuutta, joiden pääsylipputuotto oli 1100€.'
'0136';'Heli';'Järvinen';'YTM, toimittaja';'Kaakkois-Suomen vaalipiiri';'VIHR';'01.05.2015';'28.09.2015';'';'32934,19';'22523,44';'';'7142,30';'42,00';'';'810,00';'1338,81';'';'';'';'1077,64';'32934,19';'28501,19';'';'633,00';'X';'';'';'X';'';'';' ';'';'3000,00';' ';'En saa merkittyä Savonlinnan ja Kerimäen vihreitä muuta kuin ei rekisterissä -merkinnällä, Savonlinnan seudun vihreiden rekisterinumero on 612,431 ja Kerimäen vihreiden 201,278,';'800,00';'X';'';'4433,00';'odotan vielä lehti-ilmoituslaskua 403.23 euroa.'
'0003';'Hanna';'Kosonen';'yrittäjä, filosofian maisteri';'Kaakkois-Suomen vaalipiiri';'KESK';'22.06.2015';'';'Vapaus, vauraus & vastuu ry';'37184,74';'7554,13';'';'4993,48';'';'';'4509,60';'8482,74';'3830';'309,99';'';'7504,80';'37184,74';'18921,74';'';'5553';'X';'';'7640';'X';'';'';' ';'';'3150';' ';'';'1920';'X';'';'5810';''
'0114';'Jani';'Mäkelä';'järjestelmäasiantuntija';'Kaakkois-Suomen vaalipiiri';'PS';'22.05.2015';'';'Jani Mäkelän tukiyhdistys';'33347,33';'16796,1';'4382,05';'';'5024,49';'';'2442,8';'2441,58';'';'212,65';'';'2047,66';'33347,33';'32492,33';'0';'730';'X';'';'0';'X';'';'0';'X';'';'125';'X';'';'0';'X';'';'';'Henkilökohtaisen vaalimainontani ohella ehdokastietoni olivat esillä Perussuomalaiset rp:n, Perussuomalaisten Kymen piiri ry:n, Perussuomalaisten Etelä-Savon piiri ry:n sekä Lappeenrannan Seudun Perussuomalaiset ry:n järjestämässä ehdokkaille yhteisessä vaalimainonnassa. Yhteismainontaa järjestettiin mm. piirikohtaisen vaalilehden sekä lehtimainosten muodossa. Ehdokastietoni olivat myös esillä lukuisissa vaalikonepalveluissa sekä mm. YLEn vaaligalleriassa.'
'0135';'Hanna';'Holopainen';'diplomi-insinööri';'Kaakkois-Suomen vaalipiiri';'VIHR';'22.06.2015';'';'';'22423,19';'10385,40';'877,25';'';'2199,50';'520,80';'3776,00';'2422,45';'153,76';'';'';'2088,03';'22423,19';'14968,16';'';'4138,36';' ';'';'950,00';'X';'';'';'X';'';'2166,67';' ';'Lisäksi 166,67 euron tuki Vihreät Naiset ry:ltä, (rek,nro 159,493), Eteläkarjalaisilla vihreillä naisehdokkailla oli Mikkelin vaaliraveissa yhteinen nimikkolähtö, johon saatiin tukea Vihreät Naiset ry:ltä, Oma osuuteni tuesta on 166,67€, Yllämainittu Lappeenrannan seudun vihreät ry:n tuki muodostuu lappeenrantalaisten vihreiden ehdokkaiden (2kpl), jotka yhdistys maksoi, Oma osuuteni noista ilmoituskuluista on 2000€, ';'200,00';'X';'Tuki Tekniikan Akateemisilta ehdokkaana oleville järjestön jäsenille 200€,';'';''
'0016';'Ari';'Torniainen';'kansanedustaja, rakennusinsinööri';'Kaakkois-Suomen vaalipiiri';'KESK';'20.06.2015';'';'';'32546,53';'15270,38';'0';'0';'3865,70';'0';'3962,00';'6740,68';'0';'347,35';'0';'2360,42';'33073';'26000';'0';'3220';'X';'';'180';'X';'';'0';' ';'';'3673';' ';'';'0';' ';'';'0';''
'0014';'Kimmo';'Tiilikainen';'kansanedustaja, MMM metsänhoitaja';'Kaakkois-Suomen vaalipiiri';'KESK';'22.06.2015';'';'';'37566,10';'23985,47';'';'';'231,00';'';'3296,48';'2154,80';'';'3513,99';'';'4384,36';'37566,10';'4016,10';'';'8946,00';'X';'Sisältää tukea 60 eri yksityishenkilöltä,';'10680,00';'X';'Sisältää tuen 16 eri yritykseltä,';'';' ';'';'1150,00';'X';'';'12774,00';'X';'Sisältää tuen 22 eri järjestöltä,';'13934,00';''
'0005';'Markku';'Laukkanen';'yhteiskuntatieteiden maisteri, toimittaja';'Kaakkois-Suomen vaalipiiri';'KESK';'21.06.2015';'13.10.2015';'Kaakon Kasvu';'27000';'12000';'';'7000';'500';'';'2200';'3400';'';'1900';'';'';'27000';'';'10500';'3500';'X';'';'13000';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0112';'Jari';'Lindström';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'PS';'06.06.2015';'';'Jari Lindströmin tukiryhmä';'6435,00';'4222,14';'0';'0';'0';'0';'0';'1261,55';'0';'218,21';'0';'733,10';'6435,00';'2500';'';'135,00';'X';'';'800,00';'X';'';'';'X';'';'1500,00';' ';'';'1500,00';' ';'';'';''
'0006';'Jari';'Leppä';'kansanedustaja, maanviljelijä';'Kaakkois-Suomen vaalipiiri';'KESK';'22.06.2015';'';'';'37015,67';'19575,40';'';'5009,60';'2455,20';'';'1562,30';'1840';'3075,20';'1667,91';'';'1830,06';'37030';'26600';'';'3300';'X';'';'6130';'X';'';'';' ';'';'';' ';'';'1000';'X';'';'';''
'0110';'Pekka';'Korpivaara';'rakennusinsinööri';'Kaakkois-Suomen vaalipiiri';'PS';'28.05.2015';'';'';'6500';'5500';'';'';'';'';'500';'';'';'500';'';'';'6500';'5500';'';'';'X';'';'';'X';'';'';'X';'';'1000';'X';'';'';'X';'';'';''
'0008';'Markku';'Pakkanen';'kuljetusyrittäjä';'Kaakkois-Suomen vaalipiiri';'KESK';'18.06.2015';'';'Pakkasen puolella ry';'41605,44';'21427,09';'1821,39';'';'';'';'4175,06';'4495,76';'1599,60';'1129,20';'5572';'1385,34';'41605,44';'21007,44';'0';'9655';' ';'Yhteissumma sisältää alle 1500 euron rahalahjoituksia 46 henkilöltä yhteensä 7155 euroa ja yhden ilmoitusrajan ylittävän lahjoituksen 2500 euroa,';'3720';'X';'Tukijoina 8 eri yritystä, joista kunkin tuki alittaa ilmoitusrajan';'0';' ';'';'150';'X';'';'7073';'X';'';'';''
'0024';'Antti';'Häkkänen';'lakimies, ministerin erityisavustaja';'Kaakkois-Suomen vaalipiiri';'KOK';'22.06.2015';'10.09.2015';'Työtä ja tulevaisuutta';'82935,17';'37941,57';'';'12853,84';'2713,93';'';'8103,26';'9102,14';'6520';'3848,54';'';'1851,89';'82935,17';'20802,36';'';'23239,90';'X';'';'20673';'X';'';'';' ';'';'15419,91';' ';'';'2800';' ';'';'';''
'0025';'Marika';'Kirjavainen';'kalastusalan yrittäjä';'Kaakkois-Suomen vaalipiiri';'KOK';'22.06.2015';'';'';'24647';'6382';'1232';'5685';'';'';'1227';'2508';'6200';'1275';'';'138';'24669';'6517';'';'12088';'X';'';'3400';'X';'';'';' ';'';'2164';'X';'';'500';'X';'';'';''
'0026';'Jukka';'Kopra';'kansanedustaja, yrittäjä';'Kaakkois-Suomen vaalipiiri';'KOK';'21.06.2015';'';'';'103752,60';'48150';'';'7443,60';'14781';'';'7074';'11938';'9130';'1808';'';'3428';'103752,60';'59582,60';'';'17060';'X';'';'24310';'X';'';'';' ';'';'2800';' ';'';'';' ';'';'';''
'0032';'Lenita';'Toivakka';'kansanedustaja, ministeri';'Kaakkois-Suomen vaalipiiri';'KOK';'14.06.2015';'';'Saimaan Toivot ry';'49865,47';'18050,99';'';'11375,76';'976,69';'';'8747,01';'8086,62';'2000,00';'628,40';'';'';'49865,47';'18689,47';'';'8399,00';' ';'';'22777,00';'X';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0078';'Jouni';'Backman';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'SDP';'19.06.2015';'';'Backman Jouni tukiryhmä';'22911';'17641';'';'';'';'';'1665';'2605';'';'450';'';'550';'22911';'2181';'0';'7630';' ';'';'0';'X';'';'0';'X';'';'8100';' ';'';'5000';' ';'';'';'Seminaarituottoja SDP:n järjestämistä seminaareista yhteensä 2000 euroa.'
'0079';'Sirpa';'Paatero';'kehitys- ja omistajaohjausministeri, kansanedustaja';'Kaakkois-Suomen vaalipiiri';'SDP';'09.06.2015';'13.08.2015';'Elinvoimainen Kaakkois-Suomi r.y.';'33250';'8730';'';'15000';'';'370';'5750';'2500';'';'200';'';'700';'33250';'14530';'';'720';'X';'';'600';'X';'';'';' ';'';'7700';' ';'';'9700';' ';'';'';''
'0081';'Anneli';'Kiljunen';'kansanedustaja, johtava sosiaalityöntekijä';'Kaakkois-Suomen vaalipiiri';'SDP';'18.06.2015';'24.06.2015';'Lappeenrannan sos.dem. kunnallisjärjestö';'43608';'12727';'';'';'';'';'6775';'15616';'6107';'2333';'';'50';'43608';'';'29608';'1400';'X';'';'1500';' ';'tradekan y-tunnus 2575742-1, en saanut sitä laitettua oikeaan kohtaan';'';' ';'';'10100';' ';'Lappeenrannan sos,dem,kunnallisjärjestön ytj  0282783-7';'1000';'X';'';'';''
'0082';'Suna';'Kymäläinen';'kansanedustaja, lastenohjaaja';'Kaakkois-Suomen vaalipiiri';'SDP';'22.06.2015';'22.06.2015';'Team suna';'30317,29';'13914,24';'0';'0';'992,00';'0';'3896,20';'3864,14';'152,58';'3409,01';'0';'4089,12';'30317,29';'25313,74';'0';'900';'X';'';'0';'X';'';'0';'X';'';'2000';' ';'';'2103,55';'X';'';'0';''
