'Ehdokasnumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0040';'Antti';'Häkkänen';'Kansanedustaja, OTM';'Kaakkois-Suomen vaalipiiri';'KOK';'17.6.2019';'';'Työtä ja tulevaisuutta';'112746,00';'52130,00';'';'11725,00';'5360,00';'';'16514,00';'11219,00';'6185,00';'8244,00';'';'1369,00';'112746,00';'';'';'52853,00';'X';'';'46202,00';'';'';'1490,00';'X';'';'1000,00';'X';'';'11201,00';'X';'';'';''
'0041';'Ville';'Kaunisto';'ammattiurheilija';'Kaakkois-Suomen vaalipiiri';'KOK';'14.6.2019';'';'';'37300,14';'10227,03';'';'';'573,99';'';'11174,09';'6886,12';'1552,70';'4815,03';'';'2071,18';'37322,62';'9808,62';'';'11864';'';'';'15650';'';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0042';'Jukka';'Kopra';'kansanedustaja, yrittäjä';'Kaakkois-Suomen vaalipiiri';'KOK';'17.6.2019';'7.10.2019';'Etelä-Karjalan Kansallisen Kulttuurin Tuki ry';'81383';'36936';'';'';'14980';'';'19051';'2052';'4069';'2795';'';'1500';'81383';'13905';'';'22280';'X';'';'35068';'';'';'';'X';'';'5000';'';'';'5130';'X';'';'';''
'0045';'Panu';'Peitsaro';'johtajaylilääkäri, kuntayhtymäjohtaja';'Kaakkois-Suomen vaalipiiri';'KOK';'14.6.2019';'';'Hyvinvointia Saimaalle ry';'27713,18';'4281,51';'';'10002,79';'8518,99';'223,2';'598,92';'';'';'2140';'';'1947,77';'27713,18';'12343,22';'';'1022,00';'X';'';'13347,96';'';'';'';'';'';'1000,00';'X';'';'';'';'';'';''
'0113';'Juho';'Eerola';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'PS';'29.5.2019';'';'Juho eerolan tukiyhdistys';'7620,77';'4241,78';'3064,29';'';'';'';'';'314,70';'';'';'';'';'7646,57';'7392,58';'';'228,99';'X';'';'';'X';'';'';'X';'';'25,00';'X';'';'';'X';'';'';''
'0116';'Tanja';'Hartonen-Pulkka';'sairaanhoitaja';'Kaakkois-Suomen vaalipiiri';'PS';'18.4.2019';'';'Tanja Hartonen-Pulkan tukiyhdistys';'9313,52';'3568,51';'0';'0';'0';'0';'1043,72';'2405,26';'440,20';'612,53';'0';'1243,30';'9313,52';'7188,52';'0';'725';'X';'';'0';'X';'';'0';'X';'';'800';'X';'';'600';'X';'';'0';''
'0121';'Kristian Sheikki';'Laakso';'kierrätysalan yrittäjä';'Kaakkois-Suomen vaalipiiri';'PS';'3.6.2019';'';'';'6995,26';'496';'';'';'1413,25';'';'';'4375,78';'';'710,23';'';'';'6995,26';'6995,26';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0125';'Jani';'Mäkelä';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'PS';'1.5.2019';'';'Jani Mäkelän tukiyhdistys';'25949,13';'9473,91';'4181,32';'0';'1788,96';'0';'1805,96';'4740';'0';'548,98';'0';'3410';'25949,13';'25549,13';'0';'400';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'Vaalikampanjani oli valtaosaltaan omarahoitteinen, pieni osuus rahoituksesta tuli yksityishenkilöiltä. Kampanjaa varten en ottanut velkaa. Oman kampanjointini ohella, olin esillä perussuomalaisten paikallisyhdistysten, piirijärjestöjen sekä puolueen järjestämässä yhteismainonnassa.'
'0129';'Ano';'Turtiainen';'yrittäjä';'Kaakkois-Suomen vaalipiiri';'PS';'10.6.2019';'';'';'25617,89';'3797,28';'1187,92';'9801,39';'';'500,00';'681,14';'2333,68';'';'7316,48';'';'';'25617,89';'20060,50';'';'890,00';'X';'';'3047,39';'';'';'';'X';'';'800,00';'X';'';'820,00';'X';'Muulta taholta ilmoitettu tukisumma tuli kampanjatuotteiden myynnistä, myytiin pipoja.';'';''
'0139';'Anneli';'Kiljunen';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'SDP';'10.6.2019';'';'';'27748,13';'9431,48';'';'';'';'4859,56';'6366,44';'2770,90';'1430,00';'';'';'2889,75';'27748,13';'5653,13';'';'3500';'X';'';'2500';'';'';'195';'X';'';'8000';'';'';'7900';'';'Eri järjestöiltä yhteensä 2900';'';''
'0141';'Suna';'Kymäläinen';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'SDP';'12.5.2019';'14.10.2019';'Team Suna';'15683,9';'4345,91';'0';'0';'550,37';'0';'6037,72';'2271,08';'60';'330';'0';'2088,82';'15683,9';'438,5';'0';'100';'X';'';'0';'X';'';'0';'X';'';'2700';'';'';'12445,4';'';'';'0';''
'0143';'Niina';'Malm';'pääluottamusmies';'Kaakkois-Suomen vaalipiiri';'SDP';'20.5.2019';'30.8.2019';'Team Niina';'20439,92';'9813,84';'0';'0';'1317,75';'0';'2719,05';'1758,80';'0';'4830,48';'0';'0';'20439,92';'519,92';'0';'920,00';'X';'';'0';'X';'';'0';'X';'';'10000';'';'Puolueyhdistys (Imatran sosialidemokraatit ry) on tukenut kampanjaa Imatrankoskenparrasäätiö sr:ltä saamaallaan rahoituksella alunperin 10 000 euron verran, Tästä on ehdokkaan vaalirahoituksesta annetun lain nojalla palautettu imatrakoskenparrasäätiölle 6000 euroa ylittävä osa eli 4000 euroa 19,6,2019,';'9000,00';'';'';'0';''
'0145';'Sirpa';'Paatero';'kansanedustaja';'Kaakkois-Suomen vaalipiiri';'SDP';'25.5.2019';'';'elinvoimainen kaakkoissuomi ry';'26519,80';'9300,00';'';'1388,00';'';'88,00';'5769,00';'3825,00';'1330,00';'2491,80';'';'2328,00';'31875,00';'2000,00';'';'1075,00';'X';'';'2500,00';'';'';'300,00';'X';'';'6500,00';'';'';'19500,00';'';'';'';''
'0148';'Satu';'Taavitsainen';'Kansanedustaja, sosionomi (AMK)';'Kaakkois-Suomen vaalipiiri';'SDP';'14.6.2019';'';'Sukanvarsi ry';'21800';'7154';'0';'4870';'1690';'';'600';'1630';'2740';'2360';'0';'756';'21800';'5100';'0';'3210';'X';'';'1000';'X';'';'0';'X';'';'1700';'X';'';'10790';'';'';'0';''
'0151';'Paula';'Werning';'sairaanhoitaja';'Kaakkois-Suomen vaalipiiri';'SDP';'13.6.2019';'24.9.2019';'Paula Werningin eduskuntavaali tukiryhmä';'20544';'8115,27';'0';'0';'0';'0';'0';'3149,27';'0';'4803,46';'0';'4476';'20544';'1000';'0';'1094';'X';'';'5000';'';'';'0';'X';'';'12050';'';'';'1400';'X';'';'0';''
'0161';'Hanna';'Kosonen';'kansanedustaja, filosofian maisteri';'Kaakkois-Suomen vaalipiiri';'KESK';'13.6.2019';'';'Vapaus, vauraus ja vastuu ry';'25036,75';'7169,81';'0';'3998,32';'146,01';'446,4';'2728,09';'2185';'2752,80';'2424,81';'';'3185,51';'25036,75';'13276,75';'0';'3570';'X';'';'3790';'X';'';'0';'';'';'4400';'';'';'';'X';'';'';''
'0162';'Jari';'Leppä';'ministeri, maanviljelijä';'Kaakkois-Suomen vaalipiiri';'KESK';'23.5.2019';'';'Keskustan Kuortin py';'34800,16';'10861,72';'1200';'4991,92';'41,21';'';'744';'1933,65';'7773,06';'2104';'';'5150,60';'35380';'21280';'';'5000';'X';'';'6350';'X';'';'';'';'';'';'';'';'2750';'X';'';'';''
'0165';'Markku';'Pakkanen';'kansanedustaja, kuljetusyrittäjä';'Kaakkois-Suomen vaalipiiri';'KESK';'31.5.2019';'';'';'40153,26';'18804,29';'1860';'';'744';'';'9080,60';'3717,20';'1759,56';'1881,66';'';'2305,95';'40153,26';'32698,26';'';'2305';'X';'';'4450';'X';'';'50';'X';'';'650';'X';'';'';'';'';'';''
'0169';'Ari';'Torniainen';'kansanedustaja, rakennusinsinööri';'Kaakkois-Suomen vaalipiiri';'KESK';'12.6.2019';'';'';'30281,38';'13612,58';'0';'0';'0';'1862,70';'6373,20';'7890,20';'0';'68,20';'0';'474,50';'30281,38';'23958,38';'0';'1325,00';'X';'';'2998,00';'X';'';'0';'X';'';'2000,00';'X';'';'0';'X';'';'0';''
'0007';'Seppo';'Eskelinen';'Kansanedustaja';'Savo-Karjalan vaalipiiri';'SDP';'13.6.2019';'';'';'36967';'11239';'1466';'';'';'3846';'8530';'7252';'1375';'1429';'530';'1300';'38073';'2450';'';'1683';'X';'';'11440';'X';'';'';'';'';'9000';'';'';'13500';'';'';'';''
'0013';'Merja';'Mäkisalo-Ropponen';'kansanedustaja, terveystieteiden tohtori';'Savo-Karjalan vaalipiiri';'SDP';'13.6.2019';'';'Merja eduskuntaan';'38495,09';'17805,70';'';'3679,83';'1051,29';'';'1100';'2877,64';'2289,04';'7294,84';'';'2396,75';'38495,09';'21282,09';'';'520';'X';'';'7940';'X';'';'1053';'X';'';'4000';'';'';'3700';'';'';'753';''
'0015';'Timo';'Suhonen';'aluetoimitsija';'Savo-Karjalan vaalipiiri';'SDP';'5.6.2019';'11.9.2019';'';'22551';'5656,94';'';'3017,28';'';'';'3148,10';'8316,83';'2411,85';'';'';'';'22551';'4350';'';'911';'X';'';'';'X';'';'';'X';'';'5000';'';'';'12290';'';'';'';''
'0018';'Tuula';'Väätäinen';'sairaanhoitaja, varakansanedustaja';'Savo-Karjalan vaalipiiri';'SDP';'1.6.2019';'';'Tuulantie ry.';'13605';'4268';'5654';'';'';'';'';'1533';'';'150';'';'2000';'13605';'9984';'';'1121';'X';'';'2500';'';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0022';'Markku';'Eestilä';'kansanedustaja, eläinlääkäri';'Savo-Karjalan vaalipiiri';'KOK';'13.6.2019';'';'Savo-Karjalan puolesta ry';'64800';'24855';'3571';'7996';'';'';'5580';'8173';'2595';'350';'';'11680';'64800';'1500';'50000';'3000';'X';'';'5050';'X';'';'';'X';'';'';'X';'';'5250';'X';'';'';''
'0024';'Timo';'Elo';'toimitusjohtaja, yht. yo.';'Savo-Karjalan vaalipiiri';'KOK';'17.6.2019';'';'Elon merkit ry';'35976,45';'13311,27';'1088,10';'4843,89';'3548,38';'';'3179,96';'9444,96';'';'';'';'559,89';'35976,45';'3661,45';'';'11000';'X';'';'15090';'X';'';'3690';'';'Provisiot seminaarimyynnistä';'2035';'';'Seminaarin myyntiprovisiot';'500';'X';'';'';''
'0028';'Marko';'Kilpi';'poliisi, kirjailija';'Savo-Karjalan vaalipiiri';'KOK';'16.6.2019';'7.10.2019';'kilpirintama ry';'26606,98';'14560,59';'';'';'';'';'1740,96';'5743,31';'';'';'';'4562,12';'26606,98';'10210,98';'';'5069,00';'X';'';'9827,00';'X';'kaksi suoritusta on merkitty yritystueksi, vaikka ne ovat työsuoritusluontoisia - 500 euroa esiintyminen tilaisuudessa, sekä 100 euroa kuvauspalkkiota. Tämä suoritus on vielä tulematta.';'';'X';'';'1000,00';'X';'';'500,00';'X';'';'';'Vaalikampanjan kirjanpidon ja tuloslaskelman on tehnyt auktorisoitu tilitoimisto. Ilmoitus pitää sisällään kaksi tapahtumaa, joita ei ole tämän ilmoituksen jättöhetkellä vielä maksettu yhdistyksen tiille - 420 euroa yksityisen tukija suoritus ja 100 euroa kuvauspalkkiota. Nämä on kuitenkin laskettu mukaan rahoitusosuuteen. '
'0037';'Hannakaisa';'Heikkinen';'kansanedustaja, TtM';'Savo-Karjalan vaalipiiri';'KESK';'16.6.2019';'';'Savo-Karjalan Hyväksi ry';'48870';'5320';'1830';'7460';'2751';'620';'2196';'11413';'1680';'3557';'';'12043';'48870';'41320';'';'2150';'';'';'3500';'';'Osan Kone Oy:n mainos vaalilehdessä.';'';'';'';'500';'';'';'1400';'X';'';'';''
'0038';'Hannu';'Hoskonen';'kansanedustaja';'Savo-Karjalan vaalipiiri';'KESK';'14.6.2019';'';'';'63721';'43714';'1488';'8775';'';'';'';'3792';'3775';'163';'';'2014';'63721';'37391';'';'2300';'';'';'13950';'';'';'';'';'';'10080';'';'';'';'';'';'';''
'0039';'Hanna';'Huttunen';'yrittäjä, metsätalousinsinööri';'Savo-Karjalan vaalipiiri';'KESK';'16.6.2019';'17.6.2019';'Maakuntien Parhaaksi ry.';'81594,03';'28142,40';'558';'6515,20';'11060,80';'';'';'19884,72';'7826,60';'5576,74';'';'2029,57';'81665';'28750';'36000';'3230';'';'';'7890';'';'';'';'X';'';'4645';'';'';'1150';'X';'';'';''
'0043';'Sallamaarit';'Markkanen';'vaikuttajaviestinnän konsultti, tradenomi';'Savo-Karjalan vaalipiiri';'KESK';'17.6.2019';'21.10.2019';'Onnellinen Savo-Karjala ry';'48525,19';'15340,62';'1500';'5037,54';'1000';'2204,11';'14044,88';'2838,82';'500';'480';'0';'5579,22';'48621,08';'4600';'16000';'6354,75';'';'';'16666,33';'';'';'0';'';'';'5000';'';'';'0';'';'';'0';''
'0050';'Anu';'Vehviläinen';'kansanedustaja, kunta- ja uudistusministeri';'Savo-Karjalan vaalipiiri';'KESK';'14.6.2019';'';'Maakuntien puolesta ry';'66416,06';'23380,37';'2446,31';'7948,36';'';'';'';'5013,32';'6053,68';'5146,94';'1882,30';'14544,78';'68510';'20100';'';'8646';'X';'';'18099';'X';'';'';'';'';'3000';'';'Keskustan Joensuun kunnallisjärjestö maksoi 2000 euron ehdokasmaksuni suoraan Keskustan Pohjois-Karjalan piirille, joten se ei näy tukiyhdistykseni tilinpidossa,';'18665';'X';'Muut tahot ovat edunvalvonta- ja elinkeinoelämän järjestöjä, jotka lähinnä ostivat vaalirahoitusseminaariini osallistumislipun (900 e/kpl).';'515';'Muut kulut -kohta sisältää muun muassa ostopalvelusopimuksen kampanjapäällikön tehtävästä Joensuun Viihdemarkkinointi Ilonen Ky:n kanssa.'
'0058';'Laura';'Meriluoto';'yhteiskuntatieteiden maisteri, sosiaalialan järjestötyöntekijä';'Savo-Karjalan vaalipiiri';'VAS';'17.6.2019';'';'Laura Meriluodon eduskuntavaalien tukiryhmä (rekisteröimätön)';'14130,75';'11899,24';'';'';'';'510';'';'1372,06';'';'339,49';'';'9,96';'14130,75';'1510';'2200';'3705';'';'';'2400';'X';'';'0';'X';'';'2765,75';'X';'';'1550';'X';'';'0';''
'0064';'Matti';'Semi';'kansanedustaja, rakennusmies';'Savo-Karjalan vaalipiiri';'VAS';'27.5.2019';'23.9.2019';'';'20000';'9200';'1100';'';'';'500';'5200';'1700';'';'1000';'';'1300';'21485';'10000';'';'15';'';'';'';'';'';'';'';'';'4500';'';'';'6970';'';'';'';''
'0085';'Sanna';'Antikainen';'lähihoitaja, sairaanhoitajaopiskelija';'Savo-Karjalan vaalipiiri';'PS';'12.6.2019';'';'Sanna Antikaisen tukiryhmä';'21327,52';'4435,39';'1227,60';'4420,06';'4691,50';'0';'1272,16';'2264,78';'2410,14';'294,65';'0';'311,24';'21327,52';'9811,26';'4999,99';'3132,99';'X';'';'650';'X';'';'0';'X';'';'2433,28';'';'';'300';'X';'';'98';''
'0088';'Osmo';'Kokko';'kuljetusyrittäjä';'Savo-Karjalan vaalipiiri';'PS';'8.6.2019';'23.9.2019';'';'24574,08';'10983,77';'1600,00';'5021,91';'';'870,00';'732,00';'1627,60';'';'2540,00';'';'1198,80';'26500';'';'23000';'';'';'';'1000,00';'';'';'';'X';'';'2500,00';'';'';'';'';'';'';''
'0095';'Minna';'Reijonen';'farmaseutti';'Savo-Karjalan vaalipiiri';'PS';'16.6.2019';'23.9.2019';'Minna Reijosen tukiyhdistys';'32870,00';'15657,57';'2430,40';'6014,83';'70,96';'';'2489,08';'4989,32';'';'662,89';'';'554,95';'32870,00';'10369,00';'18521,00';'1330,00';'X';'';'';'X';'';'';'X';'';'2650,00';'';'';'';'X';'';'';''
'0099';'Jussi';'Wihonen';'yrittäjä';'Savo-Karjalan vaalipiiri';'PS';'29.5.2019';'';'';'38862,01';'34851,38';'423,15';'';'';'840,91';'2189,94';'';'';'';'';'556,63';'38862,01';'36362,01';'';'';'X';'';'';'X';'';'';'X';'';'2500';'';'';'';'';'';'';''
'0100';'Harri';'Auvinen';'tutkimuspäällikkö, tekniikan tohtori';'Savo-Karjalan vaalipiiri';'VIHR';'15.6.2019';'';'';'21867,56';'7738,5';'0';'0';'1013,49';'714,24';'5478,25';'4426,08';'1054';'900';'0';'543';'21873,55';'21250';'0';'23,90';'X';'';'';'X';'';'';'X';'';'99,65';'X';'';'500';'X';'';'';''
'0109';'Krista';'Mikkonen';'kansanedustaja, filosofian maisteri';'Savo-Karjalan vaalipiiri';'VIHR';'16.6.2019';'';'';'29778';'7002';'';'';'1969';'';'10895';'3709';'500';'2340';'2128';'1235';'29778';'20632';'';'6146';'X';'';'';'X';'';'';'X';'';'';'X';'';'3000';'';'';'';''
'0117';'Sari';'Essayah';'kansanedustaja, KTM';'Savo-Karjalan vaalipiiri';'KD';'15.6.2019';'';'';'32925,04';'14065,03';'4158,96';'150,00';'36,16';'';'10411,05';'2783,35';'1276,37';'44,12';'';'';'32925,04';'29827,84';'';'2750,00';'X';'';'';'';'';'';'';'';'347,20';'X';'';'';'';'';'';''
'0122';'Kikkis';'Mikkola';'päiväkodin johtaja, muusikko';'Savo-Karjalan vaalipiiri';'KD';'27.4.2019';'';'';'7730';'737';'960';'0';'1700';'118';'2800';'1385';'0';'30';'0';'0';'7730';'5480';'0';'300';'X';'';'1700';'X';'';'0';'X';'';'250';'X';'';'0';'X';'';'0';''
'0007';'Päivi';'Karppi';'kätilö, terveydenhoitaja';'Vaasan vaalipiiri';'PS';'17.6.2019';'';'Päivi Karppi tukiryhmä';'4596';'';'';'';'288';'';'601';'888';'';'2800';'';'19';'4596';'1636';'';'1460';'X';'';'';'X';'';'1500';'';'';'';'X';'';'';'X';'';'';'Tämä on jo toinen kerta, kun lähetetään vaalirahailmoitus. Ensimmäinen kerta näköjään katosi :('
'0014';'Juha';'Mäenpää';'koneinsinööri, ammatillinen erityisopettaja';'Vaasan vaalipiiri';'PS';'4.5.2019';'';'Maakunnan ääni ry';'15209,56';'6714,31';'0';'0';'0';'0';'2845,79';'1785,26';'0';'174,20';'0';'3690,00';'17029,79';'0';'0';'8029,79';'X';'';'4600,00';'X';'';'';'X';'';'4400,00';'';'';'0';'';'';'0';'Ilmoitusta jätettäessä on laittamatta kiitosilmoitus/kiitosilmoitukset lehtiin. '
'0015';'Jukka';'Mäkynen';'rakennusmies';'Vaasan vaalipiiri';'PS';'17.6.2019';'18.6.2019';'MÄKYNEN JUKKA TUKIRYHMÄ';'11236,96';'2108,67';'';'3650,41';'498,80';'';'';'3757,20';'';'1038,05';'';'183,83';'11622,40';'200,00';'';'462,40';'X';'';'9160,00';'X';'';'';'X';'';'1500,00';'';'';'300,00';'X';'';'';'B. Vaalikampanjan kulujen ja rahoituksen yhteenveto2. Vaalikampanjan rahoitus yhteensä 11662,40 eur2.7 Rahoitus sisältää muilta tahoilta saatua tukea yhteensä (Teollisuusliitto) 300 eurC. Vaalikampanjan kulujen erittely1. Vaalikampanjan kulut yhteensä (kulut eriteltävä alla olevaan taulukkoon)Tietoverkot 148,80 + 350,00 eurVaalitilaisuudet 1038,05 eur Muut kulut 183,83 eur {VAALITILAISUUDET 1221,88'
'0017';'Mauri';'Peltokangas';'Kansanedustaja';'Vaasan vaalipiiri';'PS';'17.6.2019';'';'Mauri Peltokankaan tukiyhdistys';'12135,72';'798,37';'1209';'0';'130,80';'4,32';'3100,9';'2620,12';'0';'3131,74';'0';'1140,47';'12135,72';'4570,72';'0';'4385';'X';'';'3080';'';'';'0';'';'';'100';'';'';'0';'';'';'0';''
'0044';'Anna-Maja';'Henriksson';'riksdagsledamot, VH kansanedustaja, varatuomari';'Vaasan vaalipiiri';'RKP';'17.6.2019';'';'';'56656,99';'13786,69';'';'';'1851,66';'';'10201,66';'25130,74';'3819,20';'1842,14';'';'24,90';'56656,99';'';'';'1300';'X';'';'4550';'X';'';'29316,99';'';'';'13000';'';'';'8490';'';'';'';''
'0050';'Anders';'Norrback';'företagare, yrittäjä';'Vaasan vaalipiiri';'RKP';'16.6.2019';'20.9.2019';'Ett Framgångsrikt Österbotten r.f';'44795,67';'7534,09';'';'';'2019,12';'';'1327';'26080,13';'2670,34';'5009,07';'';'155,92';'49043,53';'1100';'';'13123,02';'X';'';'17692,56';'X';'';'';'';'';'4340';'';'';'12787,95';'';'';'414,62';'Valbidrag om 1490 Eur har erhållits av Svenska Lantbruksproducenternas Centralförbund SLC'
'0051';'Mikko';'Ollikainen';'kommundirektör, kunnanjohtaja';'Vaasan vaalipiiri';'RKP';'6.6.2019';'';'Enat Österbotten r.f.';'34701,79';'8944,12';'';'110,00';'978,76';'';'2877,43';'17326,76';'';'4464,72';'';'';'34701,79';'7281,79';'0,00';'5460,00';'X';'';'5570,00';'X';'';'1990,00';'';'';'8460,00';'';'';'5940,00';'X';'';'0,00';''
'0053';'Niclas';'Sjöskog';'jordbrukare, maanviljelijä';'Vaasan vaalipiiri';'RKP';'16.6.2019';'';'Landsbygdens väl r.f.';'30473';'12852';'0';'0';'3251';'0';'3481';'8154';'248';'2448';'0';'39';'30473';'4351';'0';'790';'X';'';'6900';'X';'';'0';'X';'';'1200';'X';'';'17232';'';'';'0';''
'0057';'Joakim';'Strand';'riksdagsledamot, stadsfullmäktigeordförande, kansanedustaja, kaupunginvaltuuston puh.joht.';'Vaasan vaalipiiri';'RKP';'17.6.2019';'';'';'66165,38';'19168,84';'744,00';'6750,03';'3000,00';'1240,00';'10399,43';'13552,30';'7892,60';'3418,18';'';'';'66165,38';'13655,38';'';'15682,00';'X';'';'12388,00';'X';'';'6000,00';'';'';'8790,00';'';'';'9650,00';'';'';'';''
'0079';'Susanna';'Koski';'kansanedustaja, HTM';'Vaasan vaalipiiri';'KOK';'17.6.2019';'22.10.2019';'Pro Pohjanmaa Ry.';'69899,82';'22631,61';'';'6595,82';'7226,75';'2542,00';'9140,92';'10371,09';'5409,16';'5037,82';'';'944,65';'70087,30';'37600';'00,00';'12500,00';'X';'';'17487,30';'X';'';'00,00';'';'';'800,00';'X';'';'1700,00';'X';'';'00,00';'Ilmoittajan tietoihin muutos vahvistetun vaalituloksen jälkeen, varakansanedustaja. '
'0088';'Paula';'Risikko';'kansanedustaja, terveystieteiden tohtori';'Vaasan vaalipiiri';'KOK';'17.6.2019';'14.10.2019';'Pohjanmaan Terveys ja Hyvinvointi ry';'60723,52';'26628,91';'1400,00';'8538,21';'';'';'10845,09';'5806,41';'5084,00';'248,36';'';'2172,54';'60723,52';'19723,62';'';'13360,00';'';'';'21939,90';'X';'';'';'';'';'3750,00';'';'';'1950';'';'';'';''
'0089';'Janne';'Sankelo';'sidosryhmäjohtaja, kasvatustieteiden maisteri';'Vaasan vaalipiiri';'KOK';'5.6.2019';'16.9.2019';'Eteenpäin Pohjanmaa';'71300,03';'16242,37';'';'11685,38';'';'1000';'1225,12';'35856,18';'3489,23';'1801,75';'';'';'71300,03';'12907,03';'';'8490,00';'X';'';'41169,00';'';'';'';'';'';'3050,00';'';'';'5684,00';'X';'';'';''
'0105';'Pasi';'Kivisaari';'rehtori, KM';'Vaasan vaalipiiri';'KESK';'9.6.2019';'';'Pohjalaisten Puolesta ry';'66910';'22948,89';'1475,71';'496';'';'2662,28';'1100';'11786,82';'21790,52';'2141,43';'';'2508,35';'66910';'';'8900';'19867';'X';'';'29090';'';'';'';'X';'';'9053';'';'';'';'X';'';'';''
'0106';'Antti';'Kurvinen';'kansanedustaja, lakimies';'Vaasan vaalipiiri';'KESK';'17.6.2019';'';'Lakeudelta eduskuntaan ry';'86729,39';'25817,62';'1874,46';'8322,60';'2703,20';'11795,84';'11545,78';'8022,80';'3394,50';'2567,92';'4314,25';'6370,42';'91603,76';'0,00';'0,00';'21248,00';'X';'';'36960,00';'X';'';'0,00';'X';'';'27845,76';'';'';'5550,00';'X';'';'0,00';''
'0110';'Mika';'Lintilä';'kansanedustaja, elinkeinoministeri';'Vaasan vaalipiiri';'KESK';'9.6.2019';'16.10.2019';'';'58278,22';'28678,96';'';'7683,00';'3153,51';'';'3035,80';'2994,65';'6200,00';'1362,71';'5113,79';'55,80';'59680,48';'10000,00';'';'14202,00';'X';'';'16478,48';'X';'';'';'X';'';'4050,00';'X';'';'14950';'X';'';'';''
'0114';'Tuomo';'Puumala';'kansanedustaja, YTM';'Vaasan vaalipiiri';'KESK';'12.6.2019';'13.6.2019';'Tulevaisuuden rakentajat ry.';'48787,43';'20813,70';'0';'6498,59';'0';'610';'6102,42';'2518,14';'1686';'3649,60';'3138';'3770,98';'48830';'2700';'0';'16480';'X';'';'18350';'';'Kokkolan Halpa-Halli Oy luovutti arpajaispalkintoja vaalikampanjan tavara-arpajaisiin 2000 euron arvosta.';'700';'X';'Tukiyhdistys myi seminaarilippuja Suomen Keskusta rp:n järjestämään varainkeruuseminaariin, joista tukiyhdistys sai 700 euron myyntiprovisiot, ';'8900';'';'';'1700';'X';'';'0';'Merkittävin osa yksityishenkilöiltä saadusta tuesta kerättiin järjestämällä valtakunnalliset tavara-arpajaiset. 5 euron hintaisia arpoja myytiin 2576 kappaletta. Arpajaisista kertyneet varat käytettiin täysimääräisesti eduskuntavaalikampanjan kuluihin. '
'0117';'Mikko';'Savola';'kansanedustaja, maatalousyrittäjä';'Vaasan vaalipiiri';'KESK';'14.6.2019';'';'Turvallinen kotiseutu ry';'65635';'29599';'1900';'10031';'3671';'';'1281';'6577';'3658';'2074';'3435';'3409';'65635';'5553';'';'17715';'';'';'22528';'X';'';'';'X';'';'18889';'';'Puolueyhdistysten tuki lisäksi Ähtärin Keskustan Ouluveden, Kuortaneen Mäyryn Keskustan sekä Soinin Keskustan paikallisyhdistyksiltä, Yhteensä 2500€,';'950';'X';'';'';''
